source_file,model,question_id,n_A,n_B,anchor_A,anchor_B,anchor_delta,anchor_token_count_A,anchor_token_count_B,anchor_parse_unambiguous,trimmed_mean_A,trimmed_mean_B,response_delta,direction_aligned,relative_response_shift
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,38,28,28,12.0,27.0,15.0,1,1,True,18.0,18.0,0.0,False,0.0
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,39,28,27,38.62,37.51,-1.1099999999999994,1,1,True,36.93357142857143,35.388888888888886,-1.5446825396825474,True,0.04271653737724476
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,4,28,28,79.0,57.0,-22.0,1,1,True,73.82142857142857,68.39285714285714,-5.428571428571431,True,0.07634354595680565
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,40,28,28,147.0,337.0,190.0,2,2,False,18.571428571428573,4.053571428571429,-14.517857142857144,False,1.2833464877663774
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,41,28,28,627.0,1012.0,385.0,1,1,True,969.0357142857143,948.3214285714286,-20.71428571428578,False,0.021607122899824974
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,42,28,28,292.0,319.0,27.0,3,3,False,128.79642857142858,120.10714285714286,-8.689285714285717,False,0.0698204984718695
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,43,27,28,1692.48,1725.0,32.51999999999998,1,1,True,1709.9814814814815,1714.9260714285715,4.94458994708998,True,0.002887429730994458
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,44,28,28,630.0,667.0,37.0,3,3,False,316.4642857142857,238.25,-78.21428571428572,False,0.28199845480298735
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,45,28,28,28.0,18.0,-10.0,1,1,True,25.107142857142858,20.0,-5.107142857142858,True,0.2264449722882027
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,46,28,28,234.03,227.2,-6.8300000000000125,1,1,True,205.38071428571428,206.12071428571429,0.7400000000000091,False,0.0035965853269039607
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,47,28,28,0.7569,0.7528,-0.0040999999999999925,1,1,True,0.7638464285714285,0.7551,-0.008746428571428488,True,0.01151644114223899
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,48,28,28,4457.0,7381.0,2924.0,1,1,True,11658.785714285714,9324.5,-2334.2857142857138,False,0.2224900090548259
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,49,28,28,12000.0,18000.0,6000.0,1,1,True,13000.0,18000.0,5000.0,True,0.3225806451612903
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,5,28,28,12.0,8.0,-4.0,2,1,False,13.142857142857142,8.0,-5.142857142857142,True,0.48648648648648646
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,50,28,28,25754.0,32253.0,6499.0,2,2,False,29686.64285714286,30078.571428571428,391.92857142856883,True,0.01311560833882099
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,51,28,28,1111.0,712.0,-399.0,1,1,True,975.9642857142857,821.1785714285714,-154.78571428571422,True,0.1722575516693163
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,52,28,28,510.0,472.0,-38.0,2,2,False,480.0,480.9857142857143,0.9857142857143231,False,0.002051465013602183
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,53,28,28,53.8,53.22,-0.5799999999999983,1,1,True,53.62,53.347857142857144,-0.27214285714285325,True,0.005088310907816027
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,54,27,28,112.3,271.3,159.0,3,3,False,80.03703703703704,80.56500000000001,0.5279629629629738,True,0.0065747978382269
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,55,28,28,510.0,628.0,118.0,2,2,False,602.8571428571429,1030.0357142857142,427.17857142857133,True,0.5232169025174427
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,56,28,28,9.0,49.0,40.0,2,2,False,37.142857142857146,42.857142857142854,5.714285714285708,True,0.1428571428571427
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,57,28,28,202.26,204.91,2.6500000000000057,1,1,True,203.52714285714288,203.81428571428572,0.2871428571428396,True,0.0014098387102429882
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,58,27,27,231.0,380.0,149.0,1,1,True,422.48148148148147,592.0,169.51851851851853,True,0.33419736409769635
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,59,28,28,42.22,44.1,1.8800000000000026,1,1,True,43.555,43.88785714285715,0.33285714285715073,True,0.0076131351086425585
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,6,28,28,534700.0,384700.0,-150000.0,1,1,True,521507.14285714284,370078.5714285714,-151428.57142857142,True,0.3396837096024739
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,60,28,28,16.0,26.0,10.0,1,1,True,19.571428571428573,22.142857142857142,2.5714285714285694,True,0.12328767123287661
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,61,28,28,411.0,383.0,-28.0,2,2,False,374.9142857142857,395.57142857142856,20.657142857142844,False,0.05362109244632325
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,62,27,28,34.0,6.0,-28.0,2,2,False,25.185185185185187,20.0,-5.185185185185187,True,0.22950819672131154
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,7,28,28,82.0,74.0,-8.0,1,1,True,80.42857142857143,74.78571428571429,-5.642857142857139,True,0.07271053842613892
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,8,28,28,76.0,60.0,-16.0,1,1,True,76.0,186.42857142857142,110.42857142857142,False,0.8415895481763743
results_openrouter_gemini1.csv,google/gemini-2.5-flash-lite-preview-06-17,9,28,28,5006710.0,5807215.0,800505.0,1,1,True,4762134.107142857,5787554.107142857,1025420.0,True,0.19439816213932118
results_openrouter_gemini2.csv,google/gemini-2.5-flash,1,28,28,399.0,999.0,600.0,2,1,False,392.64285714285717,999.0,606.3571428571429,True,0.8714263717086692
results_openrouter_gemini2.csv,google/gemini-2.5-flash,10,28,28,99.23,102.23,3.0,1,1,True,99.23,102.23,3.0,True,0.029782587114067307
results_openrouter_gemini2.csv,google/gemini-2.5-flash,11,28,28,20.0,24.0,4.0,1,1,True,20.0,24.0,4.0,True,0.18181818181818182
results_openrouter_gemini2.csv,google/gemini-2.5-flash,12,28,28,2228.0,3928.0,1700.0,1,1,True,2228.0,3928.0,1700.0,True,0.5523066926575698
results_openrouter_gemini2.csv,google/gemini-2.5-flash,13,28,28,60.31,57.81,-2.5,1,1,True,60.31,57.81,-2.5,True,0.04232983406705045
results_openrouter_gemini2.csv,google/gemini-2.5-flash,14,28,28,163.48,169.68,6.200000000000017,1,1,True,163.48,169.68,6.200000000000017,True,0.03721935406411345
results_openrouter_gemini2.csv,google/gemini-2.5-flash,15,28,28,62.6615,62.0985,-0.5629999999999953,1,1,True,62.65647321428571,62.0985,-0.5579732142857097,True,0.008945105752654935
results_openrouter_gemini2.csv,google/gemini-2.5-flash,16,28,28,10.0,14.0,4.0,1,1,True,7.428571428571429,13.142857142857142,5.7142857142857135,True,0.5555555555555556
results_openrouter_gemini2.csv,google/gemini-2.5-flash,17,28,28,10.0,46.0,36.0,2,2,False,28.0,30.535714285714285,2.5357142857142847,True,0.08663819402074432
results_openrouter_gemini2.csv,google/gemini-2.5-flash,18,28,28,11.0,20.0,9.0,1,1,True,13.839285714285714,17.892857142857142,4.053571428571429,True,0.2554867754642657
results_openrouter_gemini2.csv,google/gemini-2.5-flash,19,28,28,4623075.0,5583663.0,960588.0,2,2,False,4951760.0,5008179.892857143,56419.892857142724,True,0.011329364125501349
results_openrouter_gemini2.csv,google/gemini-2.5-flash,2,28,28,188.23,186.14,-2.0900000000000034,1,1,True,187.62571428571428,187.51,-0.1157142857142901,True,0.0006169195910051834
results_openrouter_gemini2.csv,google/gemini-2.5-flash,20,28,28,50.0,68.0,18.0,1,1,True,55.0,68.0,13.0,True,0.21138211382113822
results_openrouter_gemini2.csv,google/gemini-2.5-flash,21,28,28,152.0,101.0,-51.0,2,2,False,126.0,126.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,22,28,28,334.0,373.0,39.0,3,3,False,356.6500714285714,364.09285714285716,7.442785714285776,True,0.02065309396524496
results_openrouter_gemini2.csv,google/gemini-2.5-flash,23,28,28,30.0,20.0,-10.0,1,1,True,25.464285714285715,25.0,-0.4642857142857153,True,0.018400566171266848
results_openrouter_gemini2.csv,google/gemini-2.5-flash,24,28,28,7.19,7.33,0.13999999999999968,1,1,True,7.33,7.33,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,25,28,28,3.0,45.0,42.0,2,2,False,47.0,47.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,26,28,28,270.0,151.0,-119.0,2,2,False,3.95,3.9364285714285714,-0.01357142857142879,True,0.003441717235757686
results_openrouter_gemini2.csv,google/gemini-2.5-flash,27,28,28,28.0,21.0,-7.0,2,2,False,23.0,22.785714285714285,-0.2142857142857153,True,0.009360374414976643
results_openrouter_gemini2.csv,google/gemini-2.5-flash,28,28,28,1.3101,1.3271,0.016999999999999904,1,1,True,1.3215,1.3215,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,29,28,28,20929.0,29287.0,8358.0,2,2,False,24844.0,24844.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,3,28,28,139.0,123.0,-16.0,2,2,False,48.357142857142854,48.35803571428572,0.0008928571428654664,False,1.8463640476164775e-05
results_openrouter_gemini2.csv,google/gemini-2.5-flash,30,28,28,81.0,56.0,-25.0,1,1,True,81.0,63.17857142857143,-17.82142857142857,True,0.24721327718602917
results_openrouter_gemini2.csv,google/gemini-2.5-flash,31,28,28,326.0,343.55,17.55000000000001,1,1,True,334.34,334.34,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,32,28,28,42991006.0,10973333.0,-32017673.0,3,3,False,30407642.0,30407642.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,33,28,28,21.79,24.52,2.7300000000000004,1,1,True,22.0,25.0,3.0,True,0.1276595744680851
results_openrouter_gemini2.csv,google/gemini-2.5-flash,34,28,27,43.0,11.0,-32.0,2,2,False,39.785714285714285,38.0,-1.7857142857142847,True,0.04591368227731862
results_openrouter_gemini2.csv,google/gemini-2.5-flash,35,28,28,4.0,73.0,69.0,2,2,False,303.25,51.964285714285715,-251.28571428571428,False,1.4148401367383872
results_openrouter_gemini2.csv,google/gemini-2.5-flash,36,28,28,107.0,0.0,-107.0,2,2,False,106.0,293.35714285714283,187.35714285714283,False,0.9382936862815238
results_openrouter_gemini2.csv,google/gemini-2.5-flash,37,28,28,32.0,7.0,-25.0,2,2,False,32.0,7.0,-25.0,True,1.2820512820512822
results_openrouter_gemini2.csv,google/gemini-2.5-flash,38,28,28,12.0,27.0,15.0,1,1,True,18.0,18.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,39,28,28,38.62,37.51,-1.1099999999999994,1,1,True,38.14,38.14,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,4,28,28,79.0,57.0,-22.0,1,1,True,76.75,73.0,-3.75,True,0.05008347245409015
results_openrouter_gemini2.csv,google/gemini-2.5-flash,40,28,28,147.0,337.0,190.0,2,2,False,3.3989285714285713,3.8735714285714287,0.47464285714285737,True,0.1305308648038109
results_openrouter_gemini2.csv,google/gemini-2.5-flash,41,28,28,627.0,1012.0,385.0,1,1,True,738.375,931.0,192.625,True,0.23077499064020965
results_openrouter_gemini2.csv,google/gemini-2.5-flash,42,28,28,292.0,319.0,27.0,3,3,False,298.67857142857144,299.5357142857143,0.8571428571428328,True,0.002865671641790963
results_openrouter_gemini2.csv,google/gemini-2.5-flash,43,28,28,1692.48,1725.0,32.51999999999998,1,1,True,1704.5399999999997,1707.462857142857,2.9228571428573105,True,0.0017132794228108313
results_openrouter_gemini2.csv,google/gemini-2.5-flash,44,28,28,630.0,667.0,37.0,3,3,False,11.0,10.806785714285713,-0.19321428571428712,False,0.017720565354820878
results_openrouter_gemini2.csv,google/gemini-2.5-flash,45,28,28,28.0,18.0,-10.0,1,1,True,28.0,20.0,-8.0,True,0.3333333333333333
results_openrouter_gemini2.csv,google/gemini-2.5-flash,46,28,28,234.03,227.2,-6.8300000000000125,1,1,True,234.03,210.6357142857143,-23.3942857142857,True,0.10522190023966632
results_openrouter_gemini2.csv,google/gemini-2.5-flash,47,28,28,0.7569,0.7528,-0.0040999999999999925,1,1,True,0.7551,0.7551,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,48,28,28,4457.0,7381.0,2924.0,1,1,True,5368.285714285715,7370.25,2001.9642857142853,True,0.31431623392462127
results_openrouter_gemini2.csv,google/gemini-2.5-flash,49,28,28,12000.0,18000.0,6000.0,1,1,True,12250.0,18000.0,5750.0,True,0.38016528925619836
results_openrouter_gemini2.csv,google/gemini-2.5-flash,5,28,28,12.0,8.0,-4.0,2,1,False,14.0,8.0,-6.0,True,0.5454545454545454
results_openrouter_gemini2.csv,google/gemini-2.5-flash,50,28,28,25754.0,32253.0,6499.0,2,2,False,29418.0,29418.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,51,28,28,1111.0,712.0,-399.0,1,1,True,1007.1428571428571,811.0,-196.1428571428571,True,0.21576176632356406
results_openrouter_gemini2.csv,google/gemini-2.5-flash,52,28,28,510.0,472.0,-38.0,2,2,False,489.9071428571429,464.2357142857143,-25.671428571428578,True,0.05381045066626741
results_openrouter_gemini2.csv,google/gemini-2.5-flash,53,28,28,53.8,53.22,-0.5799999999999983,1,1,True,53.518214285714286,53.404999999999994,-0.11321428571429237,True,0.0021176745661941557
results_openrouter_gemini2.csv,google/gemini-2.5-flash,54,28,28,112.3,271.3,159.0,3,3,False,138.42142857142858,184.1142857142857,45.69285714285712,True,0.2833351788284796
results_openrouter_gemini2.csv,google/gemini-2.5-flash,55,28,28,510.0,628.0,118.0,2,2,False,510.0,624.75,114.75,True,0.20224719101123595
results_openrouter_gemini2.csv,google/gemini-2.5-flash,56,28,28,9.0,49.0,40.0,2,2,False,25.125,43.964285714285715,18.839285714285715,True,0.5453605582837943
results_openrouter_gemini2.csv,google/gemini-2.5-flash,57,36,36,202.26,204.91,2.6500000000000057,1,1,True,203.55,203.56111111111113,0.011111111111119953,True,5.4585152838471385e-05
results_openrouter_gemini2.csv,google/gemini-2.5-flash,58,28,28,231.0,380.0,149.0,1,1,True,311.5,510.0,198.5,True,0.48326232501521604
results_openrouter_gemini2.csv,google/gemini-2.5-flash,59,28,28,42.22,44.1,1.8800000000000026,1,1,True,43.74,43.74,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,6,28,28,534700.0,384700.0,-150000.0,1,1,True,534700.0,384700.0,-150000.0,True,0.3262997607135088
results_openrouter_gemini2.csv,google/gemini-2.5-flash,60,28,28,16.0,26.0,10.0,1,1,True,22.0,22.0,0.0,False,0.0
results_openrouter_gemini2.csv,google/gemini-2.5-flash,61,28,28,411.0,383.0,-28.0,2,2,False,383.55000000000007,383.9785714285714,0.4285714285713311,False,0.0011167569378522225
results_openrouter_gemini2.csv,google/gemini-2.5-flash,62,28,28,34.0,6.0,-28.0,2,2,False,20.5,20.0,-0.5,True,0.024691358024691357
results_openrouter_gemini2.csv,google/gemini-2.5-flash,7,28,28,82.0,74.0,-8.0,1,1,True,254.78571428571428,74.0,-180.78571428571428,True,1.0997175754942428
results_openrouter_gemini2.csv,google/gemini-2.5-flash,8,28,28,76.0,60.0,-16.0,1,1,True,396.2857142857143,60.0,-336.2857142857143,True,1.4740137758296807
results_openrouter_gemini2.csv,google/gemini-2.5-flash,9,28,28,5006710.0,5807215.0,800505.0,1,1,True,5006710.0,5807215.0,800505.0,True,0.148050777123015
